Row,Study,Data_Type,City,State,Country,Year,Crop,Elevated_CO2_Target_ppm,Elevated_CO2_Achieved_ppm,Ambient_CO2_ppm,FACE_Ring_Diameter_m,SampleCode,Replicate,Ring,Plot,Temperature_Qualitative,Water_Qualitative,Precipitation_mm,Irrigation_mm,Total_Water_mm,Nitrogen_Application_Qualitative,Nitrogen_Application_Quantitative,Phosphorus_Application_Quantitative,Potassium_Application_Quantitative,Sowing_Timing_Qualitative,Sowing_Timing_Quantitative,Cultivar,CO2_Treatment,N_percent,P_percent,K_percent,Ca_percent,Mg_percent,Zn_ppm,Fe_ppm,S_ppm,B_ppm,Mn_ppm,Cu_ppm,Phy_Ext1_Precip1,Phy_Ext1_Precip2,Phy_Ext1_Avg,Phy_Ext2_Precip1,Phy_Ext2_Precip2,Phy_Ext2_Avg,Phy_Ext3_Precip1,Phy_Ext3_Precip2,Phy_Ext3_Avg,Phy_Grand_Avg
343,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-150,3,9,I,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Silverstar,eCO2,2.66,0.39,0.510,0.065,0.126,25.03,35.33,1760,1.5,50,5.4,NA,NA,2.35,NA,NA,2.52,NA,NA,NA,2.44
344,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-151,3,9,J,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Janz,eCO2,2.86,0.43,0.520,0.057,0.153,27.4,37.8,1910,1.9,52,5.9,NA,NA,3.26,NA,NA,2.68,NA,NA,NA,2.97
345,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-152,3,9,K,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Yitpi,eCO2,3.00,0.42,0.580,0.060,0.143,32.2,37.76,1900,1.7,57,5.8,NA,NA,2.75,NA,NA,2.65,NA,NA,NA,2.70
346,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-153,3,9,L,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,H45,eCO2,2.79,0.39,0.500,0.061,0.134,30.88,35.91,1820,1.4,49,6.1,NA,NA,2.82,NA,NA,2.87,NA,NA,NA,2.84
347,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-154,3,9,M,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Gladius,eCO2,2.90,0.4,0.520,0.058,0.131,27.27,39.14,1800,1.2,66,6.1,NA,NA,3.00,NA,NA,3.23,NA,NA,NA,3.11
348,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-155,3,9,N,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Yitpi,eCO2,3.12,0.44,0.560,0.052,0.143,34.14,40.34,1880,1.7,62,6.6,NA,NA,3.07,NA,NA,2.93,NA,NA,NA,3.00
349,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-156,3,9,P,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Hartog,eCO2,2.84,0.4,0.450,0.068,0.141,32.55,41.4,1820,1.8,62,6.2,NA,NA,2.92,NA,NA,2.59,NA,NA,NA,2.76
350,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-157,3,9,Q,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Zebu,eCO2,2.68,0.35,0.430,0.054,0.131,26.73,38.64,1800,1.9,48,5.4,NA,NA,2.28,NA,NA,2.41,NA,NA,NA,2.34
351,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-158,3,9,S,Ambient,Wet,223,70,293,Medium,50,9,0,TOS1,6/23/09,Yitpi,eCO2,2.71,0.36,0.470,0.061,0.125,24.9,32.72,1690,1.1,51,5.5,NA,NA,2.65,NA,NA,2.72,NA,NA,NA,2.69
352,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-159,3,9,T,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Drysdale,eCO2,2.94,0.45,0.520,0.073,0.150,40.26,41.57,1930,2.1,57,6.5,NA,NA,3.07,NA,NA,3.04,NA,NA,NA,3.05
353,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-160,3,9,U,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Janz,eCO2,2.71,0.41,0.490,0.059,0.143,30.58,33.97,1760,1.3,47,5.5,NA,NA,3.06,NA,NA,3.32,NA,NA,NA,3.19
354,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-161,3,9,W,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,H45,eCO2,2.46,0.44,0.580,0.063,0.145,39.08,41.19,1960,1.5,52,6.3,NA,NA,3.30,NA,NA,3.42,NA,NA,NA,3.36
355,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-162,3,9,X,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Silverstar,eCO2,2.45,0.38,0.470,0.055,0.130,28.78,35.31,1690,1.5,46,5.3,NA,NA,2.86,NA,NA,2.29,NA,NA,NA,2.58
356,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-163,3,10,A,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Gladius,eCO2,3.13,0.45,0.630,0.062,0.151,39.54,44.46,2000,2.2,47,7.6,NA,NA,2.92,NA,NA,2.96,NA,NA,NA,2.94
357,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-164,3,10,B,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,H45,eCO2,2.73,0.35,0.510,0.049,0.133,26.41,36.41,1730,1.7,48,5.7,NA,NA,1.91,NA,NA,1.74,NA,NA,NA,1.83
358,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-165,3,10,C,Ambient,Wet,170,60,230,Medium,50,9,0,TOS2,8/19/09,Yitpi,eCO2,3.23,0.41,0.520,0.040,0.139,42.36,47.84,2100,1.2,49,6.1,NA,NA,2.85,NA,NA,2.88,NA,NA,NA,2.86
359,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-166,3,10,D,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Janz,eCO2,2.64,0.29,0.470,0.048,0.134,24.83,34.55,1700,1.2,34,4.7,NA,NA,1.71,NA,NA,1.64,NA,NA,NA,1.67
360,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-167,3,10,E,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Zebu,eCO2,3.59,0.46,0.560,0.052,0.166,37.89,49.55,2200,2.7,58,5.8,NA,NA,3.21,NA,NA,3.48,NA,NA,NA,3.35
361,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-168,3,10,F,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Yitpi,eCO2,3.71,0.48,0.580,0.046,0.161,39.44,50.74,2200,1.5,54,6.2,NA,NA,2.33,NA,NA,2.45,NA,NA,NA,2.39
362,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-169,3,10,H,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Drysdale,eCO2,3.33,0.47,0.540,0.055,0.161,42.42,51.12,2100,2.0,57,5.9,NA,NA,2.91,NA,NA,3.12,NA,NA,NA,3.01
363,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-170,3,10,I,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Hartog,eCO2,3.05,0.48,0.550,0.054,0.161,32.95,45.25,1890,2.5,50,5.9,NA,NA,3.10,NA,NA,3.09,NA,NA,NA,3.10
364,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-171,3,10,L,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Silverstar,eCO2,3.04,0.43,0.550,0.055,0.149,34.35,47.41,1950,1.6,53,5.8,NA,NA,2.72,NA,NA,2.93,NA,NA,NA,2.82
365,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-172,3,10,M,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Zebu,eCO2,3.39,0.45,0.560,0.064,0.163,34.04,47.79,2100,2.3,49,5.9,NA,NA,3.41,NA,NA,2.61,NA,NA,NA,3.01
366,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-173,3,10,P,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Gladius,eCO2,3.02,0.43,0.600,0.054,0.144,36.69,43.23,1950,1.5,43,5.4,NA,NA,3.07,NA,NA,2.49,NA,NA,NA,2.78
367,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-174,3,10,Q,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Hartog,eCO2,2.94,0.47,0.590,0.059,0.150,35.54,40.39,1860,1.8,46,5.6,NA,NA,3.46,NA,NA,3.56,NA,NA,NA,3.51
368,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-175,3,10,S,Ambient,Dry,170,0,170,Medium,50,9,0,TOS2,8/19/09,Yitpi,eCO2,3.39,0.44,0.600,0.054,0.148,39.45,46.79,1980,1.6,53,6.3,NA,NA,3.67,NA,NA,3.45,NA,NA,NA,3.56
369,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-176,3,10,T,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,H45,eCO2,3.04,0.41,0.570,0.059,0.146,31.05,44.68,1990,1.8,55,5.7,NA,NA,2.76,NA,NA,3.06,NA,NA,NA,2.91
370,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-177,3,10,U,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Yitpi,eCO2,2.97,0.35,0.520,0.046,0.130,28.83,42.65,1850,1.3,56,5.8,NA,NA,2.35,NA,NA,2.55,NA,NA,NA,2.45
371,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-178,3,10,V,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Janz,eCO2,2.65,0.37,0.500,0.052,0.138,28.98,39.35,1770,1.2,37,5.3,NA,NA,2.53,NA,NA,3.23,NA,NA,NA,2.88
372,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-179,3,10,W,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Drysdale,eCO2,2.97,0.42,0.510,0.061,0.147,28.04,43.51,1750,1.5,57,5.2,NA,NA,3.14,NA,NA,3.03,NA,NA,NA,3.09
373,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-180,3,10,X,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Silverstar,eCO2,3.03,0.4,0.540,0.054,0.133,27.46,42.78,1720,1.4,46,7.1,NA,NA,2.95,NA,NA,2.90,NA,NA,NA,2.93
374,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-181,3,11,A,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Silverstar,aCO2,3.21,0.43,0.540,0.057,0.153,33.22,48.09,2000,2.3,57,5.9,NA,NA,2.63,NA,NA,2.39,NA,NA,NA,2.51
375,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-182,3,11,B,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Drysdale,aCO2,2.99,0.41,0.480,0.057,0.149,36.76,43.71,1740,1.6,54,5.2,NA,NA,2.44,NA,NA,2.73,NA,NA,NA,2.59
376,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-183,3,11,E,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Zebu,aCO2,3.77,0.52,0.580,0.062,0.180,40.53,51.14,2400,2.6,58,6.2,NA,NA,3.60,NA,NA,3.70,NA,NA,NA,3.65
377,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-184,3,11,F,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Janz,aCO2,3.29,0.41,0.510,0.043,0.161,31.59,40.81,1910,2.6,38,5.9,NA,NA,3.08,NA,NA,3.39,NA,NA,NA,3.24
378,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-185,3,11,G,Ambient,Dry,170,0,170,Medium,50,9,0,TOS2,8/19/09,Yitpi,aCO2,3.71,0.47,0.520,0.051,0.159,35.51,51.85,2200,1.5,55,5.7,NA,NA,3.17,NA,NA,3.11,NA,NA,NA,3.14
379,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-186,3,11,H,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,H45,aCO2,3.35,0.43,0.530,0.059,0.164,31.52,46.35,2100,2.3,58,6.6,NA,NA,3.81,NA,NA,2.96,NA,NA,NA,3.39
380,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-187,3,11,I,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Gladius,aCO2,3.25,0.44,0.540,0.059,0.165,35.98,53.19,2200,2.3,64,6.4,NA,NA,4.65,NA,NA,3.74,NA,NA,NA,4.19
381,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-188,3,11,J,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Yitpi,aCO2,3.49,0.43,0.550,0.043,0.152,30.16,51.75,2100,2.1,65,6.0,NA,NA,2.17,NA,NA,2.43,NA,NA,NA,2.30
382,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-189,3,11,L,Ambient,Dry,170,0,170,Low,0,9,0,TOS2,8/19/09,Hartog,aCO2,3.33,0.53,0.520,0.058,0.173,48.76,47.07,1990,2.6,48,6.5,NA,NA,3.74,NA,NA,2.97,NA,NA,NA,3.36
383,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-190,3,11,M,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,H45,aCO2,3.61,0.51,0.630,0.065,0.176,43.81,46.48,2200,2.4,55,6.5,NA,NA,3.87,NA,NA,3.53,NA,NA,NA,3.70
384,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-191,3,11,N,Ambient,Wet,170,60,230,Medium,50,9,0,TOS2,8/19/09,Yitpi,aCO2,3.25,0.39,0.520,0.047,0.134,29.83,45.96,1950,1.3,53,5.3,NA,NA,2.77,NA,NA,3.32,NA,NA,NA,3.04
385,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-192,3,11,O,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Janz,aCO2,2.96,0.38,0.490,0.043,0.139,21.71,42.01,1800,1.3,46,4.9,NA,NA,4.08,NA,NA,2.82,NA,NA,NA,3.45
386,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-193,3,11,P,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Hartog,aCO2,3.16,0.49,0.560,0.068,0.163,43.94,43.94,1960,2.1,53,5.8,NA,NA,3.93,NA,NA,3.37,NA,NA,NA,3.65
387,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-194,3,11,Q,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Silverstar,aCO2,3.43,0.48,0.550,0.067,0.171,43.17,47.14,2100,1.9,54,6.2,NA,NA,3.90,NA,NA,3.29,NA,NA,NA,3.59
388,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-195,3,11,T,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Zebu,aCO2,3.15,0.39,0.520,0.068,0.153,33.47,48.11,2000,1.9,60,5.7,NA,NA,2.27,NA,NA,2.50,NA,NA,NA,2.39
389,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-196,3,11,V,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Yitpi,aCO2,3.33,0.39,0.490,0.043,0.137,31.39,46.72,1880,1.1,61,5.7,NA,NA,2.82,NA,NA,2.94,NA,NA,NA,2.88
390,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-197,3,11,W,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Drysdale,aCO2,3.16,0.45,0.550,0.065,0.161,35.28,43.4,1830,1.7,52,4.6,NA,NA,3.32,NA,NA,3.20,NA,NA,NA,3.26
391,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-198,3,11,X,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Gladius,aCO2,3.65,0.46,0.600,0.066,0.163,32.1,56.06,2200,2.1,68,6.8,NA,NA,3.01,NA,NA,3.72,NA,NA,NA,3.36
392,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-199,3,12,A,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Zebu,aCO2,2.91,0.35,0.430,0.057,0.140,23.04,42.77,1920,1.7,55,6.1,NA,NA,2.63,NA,NA,2.92,NA,NA,NA,2.77
393,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-200,3,12,B,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Silverstar,aCO2,2.86,0.39,0.480,0.063,0.140,21.99,40.16,1840,1.3,60,6.4,NA,NA,3.07,NA,NA,3.02,NA,NA,NA,3.05
394,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-201,3,12,D,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Yitpi,aCO2,3.22,0.44,0.550,0.050,0.149,28.98,42.28,1970,1.8,54,7.0,NA,NA,3.07,NA,NA,2.92,NA,NA,NA,3.00
395,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-202,3,12,E,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Gladius,aCO2,2.91,0.37,0.470,0.046,0.138,20.85,43.48,1920,1.3,56,6.2,NA,NA,3.03,NA,NA,2.60,NA,NA,NA,2.82
396,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-203,3,12,G,Ambient,Dry,223,0,223,Medium,50,9,0,TOS1,6/23/09,Yitpi,aCO2,2.98,0.45,0.550,0.045,0.156,34.51,44.91,1990,1.6,49,6.7,NA,NA,3.34,NA,NA,3.27,NA,NA,NA,3.31
397,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-204,3,12,H,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Drysdale,aCO2,3.20,0.45,0.510,0.073,0.160,28.42,43.64,1990,1.8,58,6.3,NA,NA,2.96,NA,NA,2.93,NA,NA,NA,2.94
398,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-205,3,12,I,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,H45,aCO2,2.76,0.37,0.510,0.052,0.133,26.99,34.58,1780,1.1,53,6.1,NA,NA,2.24,NA,NA,2.05,NA,NA,NA,2.15
399,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-206,3,12,J,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Janz,aCO2,3.19,0.42,0.520,0.056,0.157,27.22,34.52,1960,1.9,51,6.2,NA,NA,2.77,NA,NA,2.86,NA,NA,NA,2.82
400,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-207,3,12,L,Ambient,Dry,223,0,223,Low,0,9,0,TOS1,6/23/09,Hartog,aCO2,2.96,0.42,0.500,0.060,0.143,31.24,36.89,1910,1.8,48,6.1,NA,NA,2.69,NA,NA,2.43,NA,NA,NA,2.56
401,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-208,3,12,M,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Hartog,aCO2,2.87,0.4,0.440,0.069,0.146,28.59,41.55,1900,1.7,54,5.6,NA,NA,2.49,NA,NA,2.77,NA,NA,NA,2.63
402,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-209,3,12,N,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Janz,aCO2,2.93,0.41,0.490,0.059,0.158,30.18,39.76,1950,1.9,60,6.3,NA,NA,2.63,NA,NA,1.78,NA,NA,NA,2.20
403,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-210,3,12,P,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,H45,aCO2,2.81,0.38,0.480,0.049,0.142,34.76,37.91,1840,1.3,44,6.1,NA,NA,2.11,NA,NA,2.12,NA,NA,NA,2.12
404,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-211,3,12,Q,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Gladius,aCO2,2.90,0.36,0.450,0.057,0.141,26.58,38.57,1930,1.2,45,5.5,NA,NA,2.38,NA,NA,2.29,NA,NA,NA,2.33
405,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-212,3,12,T,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Zebu,aCO2,2.85,0.38,0.430,0.058,0.146,38.45,42.19,1980,1.6,50,5.4,NA,NA,2.40,NA,NA,2.58,NA,NA,NA,2.49
406,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-213,3,12,U,Ambient,Wet,223,70,293,Medium,50,9,0,TOS1,6/23/09,Yitpi,aCO2,3.07,0.44,0.560,0.063,0.162,36.57,43.88,2000,1.5,64,6.7,NA,NA,2.70,NA,NA,2.31,NA,NA,NA,2.50
407,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-214,3,12,V,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Yitpi,aCO2,2.93,0.42,0.540,0.055,0.146,28.27,39.11,1840,1.2,66,6.1,NA,NA,3.37,NA,NA,2.85,NA,NA,NA,3.11
408,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-215,3,12,W,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Drysdale,aCO2,2.74,0.43,0.490,0.075,0.151,27.12,41.13,1820,1.3,55,5.3,NA,NA,3.47,NA,NA,3.10,NA,NA,NA,3.28
409,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-216,3,12,X,Ambient,Wet,223,70,293,Low,0,9,0,TOS1,6/23/09,Silverstar,aCO2,2.68,0.4,0.470,0.066,0.146,24.06,38.48,1830,1.3,52,4.9,NA,NA,2.41,NA,NA,2.72,NA,NA,NA,2.57
410,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-217,4,13,A,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Gladius,eCO2,3.29,0.43,0.580,0.060,0.152,31.37,43.97,2100,2.9,64,6.2,NA,NA,3.46,NA,NA,3.91,NA,NA,NA,3.69
411,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-218,4,13,B,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Hartog,eCO2,3.03,0.46,0.520,0.063,0.158,33.2,41.66,1940,2.4,50,5.6,NA,NA,3.77,NA,NA,3.59,NA,NA,NA,3.68
412,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-219,4,13,D,Ambient,Wet,170,60,230,Medium,50,9,0,TOS2,8/19/09,Yitpi,eCO2,3.19,0.38,0.520,0.045,0.136,27.29,45.83,1940,1.3,54,5.8,NA,NA,3.19,NA,NA,2.50,NA,NA,NA,2.84
413,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-220,4,13,E,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,H45,eCO2,2.65,0.38,0.570,0.057,0.135,26.47,35.21,1780,1.7,55,5.7,NA,NA,2.65,NA,NA,2.39,NA,NA,NA,2.52
414,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-221,4,13,H,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Silverstar,eCO2,2.81,0.38,0.510,0.055,0.136,27.25,42.89,1850,2.3,60,5.9,NA,NA,2.47,NA,NA,2.63,NA,NA,NA,2.55
415,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-222,4,13,I,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Drysdale,eCO2,2.73,0.4,0.490,0.063,0.140,26.67,37.95,1720,1.8,59,4.9,NA,NA,3.16,NA,NA,3.19,NA,NA,NA,3.17
416,AGFACE_Australia_Wheat,RawData,Horsham,Victoria,Australia,2009,Wheat,550,NA,380,12,2009-223,4,13,J,Ambient,Wet,170,60,230,Low,0,9,0,TOS2,8/19/09,Yitpi,eCO2,3.10,0.38,0.510,0.038,0.134,25.68,45.04,1960,1.5,55,6.0,NA,NA,2.37,NA,NA,2.59,NA,NA,NA,2.48
